Nome;Número
Sucesso3398;+258861156107
Sucesso3399;+258869955250
Sucesso3400;+258866180434
Sucesso3401;+258861977282
Sucesso3402;+258861358107
Sucesso3403;+258863004051
Sucesso3404;+258866807262
Sucesso3405;+258864857756
Sucesso3406;+258869438569
Sucesso3407;+258866690363
Sucesso3408;+258863813752
Sucesso3409;+258866643594
Sucesso3410;+258868935424
Sucesso3411;+258861963379
Sucesso3412;+258868110562
Sucesso3413;+258865668071
Sucesso3414;+258862014993
Sucesso3415;+258865139444
Sucesso3416;+258869990577
Sucesso3417;+258863999525
Sucesso3418;+258864875472
Sucesso3419;+258863418548
Sucesso3420;+258868845553
Sucesso3421;+258865853205
Sucesso3422;+258865374927
Sucesso3423;+258863186276
Sucesso3424;+258863303259
Sucesso3425;+258867542170
Sucesso3426;+258868909687
Sucesso3427;+258867311707
Sucesso3428;+258862325287
Sucesso3429;+258868386824
Sucesso3430;+258863256697
Sucesso3431;+258863652505
Sucesso3432;+258868514910
Sucesso3433;+258869486028
Sucesso3434;+258868295221
Sucesso3435;+258861435454
Sucesso3436;+258868817396
Sucesso3437;+258866711189
Sucesso3438;+258868284515
Sucesso3439;+258863797885
Sucesso3440;+258862008136
Sucesso3441;+258867742615
Sucesso3442;+258869102388
Sucesso3443;+258861059675
Sucesso3444;+258867849420
Sucesso3445;+258861922968
Sucesso3446;+258861940501
Sucesso3447;+258866113850
Sucesso3448;+258862621403
Sucesso3449;+258868209901
Sucesso3450;+258863522977
Sucesso3451;+258867056996
Sucesso3452;+258865769498
Sucesso3453;+258868627532
Sucesso3454;+258868037219
Sucesso3455;+258862559747
Sucesso3456;+258865363548
Sucesso3457;+258866558021
Sucesso3458;+258866038735
Sucesso3459;+258864304418
Sucesso3460;+258868859276
Sucesso3461;+258865602795
Sucesso3462;+258862613151
Sucesso3463;+258861488450
Sucesso3464;+258864793993
Sucesso3465;+258863516921
Sucesso3466;+258866124906
Sucesso3467;+258864705572
Sucesso3468;+258869678411
Sucesso3469;+258863743391
Sucesso3470;+258868520931
Sucesso3471;+258867435585
Sucesso3472;+258862810814
Sucesso3473;+258865506671
Sucesso3474;+258869461053
Sucesso3475;+258864145148
Sucesso3476;+258866900664
Sucesso3477;+258869390288
Sucesso3478;+258865187982
Sucesso3479;+258863935668
Sucesso3480;+258862557526
Sucesso3481;+258866380985
Sucesso3482;+258865895375
Sucesso3483;+258864788577
Sucesso3484;+258863298141
Sucesso3485;+258862293592
Sucesso3486;+258863264251
Sucesso3487;+258863795816
Sucesso3488;+258862503313
Sucesso3489;+258864670961
Sucesso3490;+258864936106
Sucesso3491;+258869764155
Sucesso3492;+258869724308
Sucesso3493;+258869444457
Sucesso3494;+258867762531
Sucesso3495;+258861803328
Sucesso3496;+258866854140
Sucesso3497;+258868654344
Sucesso3498;+258865335496
Sucesso3499;+258869671821
Sucesso3500;+258864530461
Sucesso3501;+258864892430
Sucesso3502;+258866222600
Sucesso3503;+258863586332
Sucesso3504;+258862881791
Sucesso3505;+258863345632
Sucesso3506;+258862742672
Sucesso3507;+258865162181
Sucesso3508;+258863071720
Sucesso3509;+258865040986
Sucesso3510;+258862198875
Sucesso3511;+258863348701
Sucesso3512;+258863393674
Sucesso3513;+258868611556
Sucesso3514;+258866344063
Sucesso3515;+258861882259
Sucesso3516;+258868402889
Sucesso3517;+258868862656
Sucesso3518;+258865514080
Sucesso3519;+258864420969
Sucesso3520;+258869727192
Sucesso3521;+258862831267
Sucesso3522;+258861469492
Sucesso3523;+258865122313
Sucesso3524;+258867646701
Sucesso3525;+258863581386
Sucesso3526;+258869976324
Sucesso3527;+258869217663
Sucesso3528;+258867134985
Sucesso3529;+258867482814
Sucesso3530;+258867201548
Sucesso3531;+258863360667
Sucesso3532;+258864826882
Sucesso3533;+258863171336
Sucesso3534;+258862714481
Sucesso3535;+258863767452
Sucesso3536;+258863089262
Sucesso3537;+258863648491
Sucesso3538;+258861394150
Sucesso3539;+258869908355
Sucesso3540;+258864422760
Sucesso3541;+258862967359
Sucesso3542;+258868551203
Sucesso3543;+258864116850
Sucesso3544;+258862416141
Sucesso3545;+258866055190
Sucesso3546;+258863458346
Sucesso3547;+258861592900
Sucesso3548;+258867193838
Sucesso3549;+258865794130
Sucesso3550;+258862769187
Sucesso3551;+258862732780
Sucesso3552;+258866489987
Sucesso3553;+258869313082
Sucesso3554;+258863472384
Sucesso3555;+258867521330
Sucesso3556;+258862067517
Sucesso3557;+258861617757
Sucesso3558;+258869297154
Sucesso3559;+258866639873
Sucesso3560;+258867675077
Sucesso3561;+258864410341
Sucesso3562;+258866183735
Sucesso3563;+258864877996
Sucesso3564;+258864954874
Sucesso3565;+258862294281
Sucesso3566;+258862741178
Sucesso3567;+258862748960
Sucesso3568;+258862480371
Sucesso3569;+258868369301
Sucesso3570;+258863544557
Sucesso3571;+258866493644
Sucesso3572;+258867851078
Sucesso3573;+258868108324
Sucesso3574;+258869263786
Sucesso3575;+258867871596
Sucesso3576;+258869677248
Sucesso3577;+258869755401
Sucesso3578;+258867689368
Sucesso3579;+258863252573
Sucesso3580;+258862274294
Sucesso3581;+258865546883
Sucesso3582;+258865111784
Sucesso3583;+258863142309
Sucesso3584;+258869085106
Sucesso3585;+258862278271
Sucesso3586;+258865550974
Sucesso3587;+258865259575
Sucesso3588;+258869514902
Sucesso3589;+258867527269
Sucesso3590;+258863656015
Sucesso3591;+258869007559
Sucesso3592;+258866660804
Sucesso3593;+258864372430
Sucesso3594;+258861691578
Sucesso3595;+258861306691
Sucesso3596;+258861761193
Sucesso3597;+258864901301
Sucesso3598;+258868449593
Sucesso3599;+258862218186
Sucesso3600;+258862687173
Sucesso3601;+258865935377
Sucesso3602;+258867364509
Sucesso3603;+258861939602
Sucesso3604;+258863447804
Sucesso3605;+258861041762
Sucesso3606;+258867120267
Sucesso3607;+258863814773
Sucesso3608;+258864259159
Sucesso3609;+258865518555
Sucesso3610;+258862242288
Sucesso3611;+258864326487
Sucesso3612;+258869532862
Sucesso3613;+258865134957
Sucesso3614;+258861368017
Sucesso3615;+258866686336
Sucesso3616;+258869296021
Sucesso3617;+258862528670
Sucesso3618;+258869684731
Sucesso3619;+258864045436
Sucesso3620;+258864151659
Sucesso3621;+258861517487
Sucesso3622;+258869125323
Sucesso3623;+258868126131
Sucesso3624;+258864704047
Sucesso3625;+258867743550
Sucesso3626;+258863399087
Sucesso3627;+258864634521
Sucesso3628;+258864090894
Sucesso3629;+258863418169
Sucesso3630;+258863863224
Sucesso3631;+258865748194
Sucesso3632;+258864794696
Sucesso3633;+258862968090
Sucesso3634;+258862518689
Sucesso3635;+258868401412
Sucesso3636;+258867536819
Sucesso3637;+258867494514
Sucesso3638;+258863868679
Sucesso3639;+258867352348
Sucesso3640;+258869068990
Sucesso3641;+258867342643
Sucesso3642;+258863507815
Sucesso3643;+258867960177
Sucesso3644;+258862962438
Sucesso3645;+258863359630
Sucesso3646;+258868551083
Sucesso3647;+258863918546
Sucesso3648;+258863815260
Sucesso3649;+258861395933
Sucesso3650;+258867107184
Sucesso3651;+258868661170
Sucesso3652;+258861932684
Sucesso3653;+258866013892
Sucesso3654;+258868821889
Sucesso3655;+258865207130
Sucesso3656;+258868693477
Sucesso3657;+258864191339
Sucesso3658;+258866395767
Sucesso3659;+258866502237
Sucesso3660;+258862669476
Sucesso3661;+258862122128
Sucesso3662;+258862811706
Sucesso3663;+258865468133
Sucesso3664;+258869482450
Sucesso3665;+258866531465
Sucesso3666;+258867720572
Sucesso3667;+258865954586
Sucesso3668;+258864546243
Sucesso3669;+258867068348
Sucesso3670;+258869903930
Sucesso3671;+258868062454
Sucesso3672;+258867350046
Sucesso3673;+258864460879
Sucesso3674;+258861978310
Sucesso3675;+258862180779
Sucesso3676;+258869926786
Sucesso3677;+258867793455
Sucesso3678;+258869202916
Sucesso3679;+258869251573
Sucesso3680;+258869282827
Sucesso3681;+258866499650
Sucesso3682;+258861109665
Sucesso3683;+258869343003
Sucesso3684;+258869655647
Sucesso3685;+258867124820
Sucesso3686;+258862169131
Sucesso3687;+258868067442
Sucesso3688;+258863810962
Sucesso3689;+258861390445
Sucesso3690;+258864665833
Sucesso3691;+258863175568
Sucesso3692;+258864329208
Sucesso3693;+258866534279
Sucesso3694;+258862103383
Sucesso3695;+258863152906
Sucesso3696;+258868567583
Sucesso3697;+258861221296
Sucesso3698;+258862217875
Sucesso3699;+258869803059
Sucesso3700;+258861831544
Sucesso3701;+258866389116
Sucesso3702;+258864892809
Sucesso3703;+258864305517
Sucesso3704;+258867231995
Sucesso3705;+258868143881
Sucesso3706;+258861458287
Sucesso3707;+258869037756
Sucesso3708;+258864591698
Sucesso3709;+258868909555
Sucesso3710;+258868693921
Sucesso3711;+258862858841
Sucesso3712;+258861430211
Sucesso3713;+258861783642
Sucesso3714;+258866901940
Sucesso3715;+258865401327
Sucesso3716;+258866871229
Sucesso3717;+258866723551
Sucesso3718;+258869908399
Sucesso3719;+258864787607
Sucesso3720;+258862279104
Sucesso3721;+258868718931
Sucesso3722;+258867210434
Sucesso3723;+258866745169
Sucesso3724;+258869450722
Sucesso3725;+258861827528
Sucesso3726;+258863434611
Sucesso3727;+258866969043
Sucesso3728;+258869033145
Sucesso3729;+258862297765
Sucesso3730;+258862796898
Sucesso3731;+258865036371
Sucesso3732;+258866181913
Sucesso3733;+258867623548
Sucesso3734;+258863146283
Sucesso3735;+258863746692
Sucesso3736;+258868130914
Sucesso3737;+258866773628
Sucesso3738;+258867435276
Sucesso3739;+258868258362
Sucesso3740;+258868645850
Sucesso3741;+258867459453
Sucesso3742;+258865805419
Sucesso3743;+258866711908
Sucesso3744;+258862147298
Sucesso3745;+258869094576
Sucesso3746;+258862586709
Sucesso3747;+258861229910
Sucesso3748;+258861185943
Sucesso3749;+258869908280
Sucesso3750;+258869253714
Sucesso3751;+258861790560
Sucesso3752;+258863103525
Sucesso3753;+258861173833
Sucesso3754;+258864296986
Sucesso3755;+258862349116
Sucesso3756;+258869183736
Sucesso3757;+258865592809
Sucesso3758;+258864374485
Sucesso3759;+258864798156
Sucesso3760;+258866903245
Sucesso3761;+258867306285
Sucesso3762;+258861526215
Sucesso3763;+258866720176
Sucesso3764;+258866763210
Sucesso3765;+258862388478
Sucesso3766;+258864414746
Sucesso3767;+258868653719
Sucesso3768;+258861316715
Sucesso3769;+258862197495
Sucesso3770;+258861535848
Sucesso3771;+258867405133
Sucesso3772;+258866316695
Sucesso3773;+258867244017
Sucesso3774;+258867672595
Sucesso3775;+258866915224
Sucesso3776;+258869988502
Sucesso3777;+258863049598
Sucesso3778;+258865245964
Sucesso3779;+258864812179
Sucesso3780;+258865084286
Sucesso3781;+258863878053
Sucesso3782;+258869240772
Sucesso3783;+258868436686
Sucesso3784;+258866174155
Sucesso3785;+258865161597
Sucesso3786;+258864054766
Sucesso3787;+258862987325
Sucesso3788;+258867333991
Sucesso3789;+258863400541
Sucesso3790;+258862261116
Sucesso3791;+258862303348
Sucesso3792;+258866946676
Sucesso3793;+258863444959
Sucesso3794;+258867035918
Sucesso3795;+258864680664
Sucesso3796;+258866597856
Sucesso3797;+258865489267
Sucesso3798;+258862376247
Sucesso3799;+258861418392
Sucesso3800;+258864695596
Sucesso3801;+258863081334
Sucesso3802;+258863013319
Sucesso3803;+258862646288
Sucesso3804;+258867832000
Sucesso3805;+258868163971
Sucesso3806;+258866039667
Sucesso3807;+258863382341
Sucesso3808;+258867333549
Sucesso3809;+258862047494
Sucesso3810;+258865295107
Sucesso3811;+258862584461
Sucesso3812;+258861779709
Sucesso3813;+258866532385
Sucesso3814;+258862877816
Sucesso3815;+258862141725
Sucesso3816;+258861348357
Sucesso3817;+258866361807
Sucesso3818;+258869473921
Sucesso3819;+258865436981
Sucesso3820;+258869569441
Sucesso3821;+258867792589
Sucesso3822;+258863337651
Sucesso3823;+258865042710
Sucesso3824;+258869863397
Sucesso3825;+258867079860
Sucesso3826;+258867772609
Sucesso3827;+258861308515
Sucesso3828;+258864029579
Sucesso3829;+258867982623
Sucesso3830;+258863998261
Sucesso3831;+258868677499
Sucesso3832;+258864096233
Sucesso3833;+258862997188
Sucesso3834;+258865952095
Sucesso3835;+258866243493
Sucesso3836;+258864240854
Sucesso3837;+258865347422
Sucesso3838;+258865059185
Sucesso3839;+258861398585
Sucesso3840;+258864348864
Sucesso3841;+258866810719
Sucesso3842;+258865468657
Sucesso3843;+258869276876
Sucesso3844;+258864827744
Sucesso3845;+258862359279
Sucesso3846;+258865681682
Sucesso3847;+258867450587
Sucesso3848;+258861451661
Sucesso3849;+258865974734
Sucesso3850;+258869994355
Sucesso3851;+258867596902
Sucesso3852;+258869605208
Sucesso3853;+258863601289
Sucesso3854;+258861600892
Sucesso3855;+258866474700
Sucesso3856;+258863272363
Sucesso3857;+258868473441
Sucesso3858;+258865602480
Sucesso3859;+258863318840
Sucesso3860;+258861730606
Sucesso3861;+258862623111
Sucesso3862;+258866661057
Sucesso3863;+258869053780
Sucesso3864;+258866852270
Sucesso3865;+258867198001
Sucesso3866;+258864094192
Sucesso3867;+258863661382
Sucesso3868;+258868043931
Sucesso3869;+258868112099
Sucesso3870;+258866144494
Sucesso3871;+258867146484
Sucesso3872;+258862063115
Sucesso3873;+258867402776
Sucesso3874;+258866581848
Sucesso3875;+258868071504
Sucesso3876;+258862301485
Sucesso3877;+258866971731
Sucesso3878;+258863758487
Sucesso3879;+258867671003
Sucesso3880;+258869452799
Sucesso3881;+258869988350
Sucesso3882;+258863624639
Sucesso3883;+258862406584
Sucesso3884;+258865625713
Sucesso3885;+258864081260
Sucesso3886;+258861416575
Sucesso3887;+258867420237
Sucesso3888;+258864564428
Sucesso3889;+258864854521
Sucesso3890;+258865905104
Sucesso3891;+258865398222
Sucesso3892;+258863653065
Sucesso3893;+258861470216
Sucesso3894;+258864569060
Sucesso3895;+258865770652
Sucesso3896;+258867647040
Sucesso3897;+258867946725
Sucesso3898;+258868486242
Sucesso3899;+258862969153
Sucesso3900;+258868957286
Sucesso3901;+258864276643
Sucesso3902;+258864828904
Sucesso3903;+258868719967
Sucesso3904;+258865615858
Sucesso3905;+258867025449
Sucesso3906;+258867628738
Sucesso3907;+258865488124
Sucesso3908;+258864787370
Sucesso3909;+258864013265
Sucesso3910;+258866005970
Sucesso3911;+258869670220
Sucesso3912;+258865686111
Sucesso3913;+258867836942
Sucesso3914;+258865215912
Sucesso3915;+258864519068
Sucesso3916;+258864415655
Sucesso3917;+258865369319
Sucesso3918;+258866204055
Sucesso3919;+258862680567
Sucesso3920;+258864098420
Sucesso3921;+258861029341
Sucesso3922;+258863410411
Sucesso3923;+258867881304
Sucesso3924;+258862318383
Sucesso3925;+258864592238
Sucesso3926;+258863850075
Sucesso3927;+258864161044
Sucesso3928;+258862815752
Sucesso3929;+258861504466
Sucesso3930;+258868296895
Sucesso3931;+258867463380
Sucesso3932;+258863263619
Sucesso3933;+258861005728
Sucesso3934;+258869126646
Sucesso3935;+258866522648
Sucesso3936;+258862056895
Sucesso3937;+258867452692
Sucesso3938;+258868718479
Sucesso3939;+258869173212
Sucesso3940;+258868633825
Sucesso3941;+258862695985
Sucesso3942;+258869077940
Sucesso3943;+258862083074
Sucesso3944;+258869507031
Sucesso3945;+258863285070
Sucesso3946;+258864004624
Sucesso3947;+258861749004
Sucesso3948;+258868060818
Sucesso3949;+258866921865
Sucesso3950;+258869543060
Sucesso3951;+258867468758
Sucesso3952;+258864854335
Sucesso3953;+258863135954
Sucesso3954;+258867785262
Sucesso3955;+258868096335
Sucesso3956;+258865597225
Sucesso3957;+258869152233
Sucesso3958;+258862922442
Sucesso3959;+258869261282
Sucesso3960;+258867992469
Sucesso3961;+258862782354
Sucesso3962;+258866839180
Sucesso3963;+258862455069
Sucesso3964;+258864168127
Sucesso3965;+258866700413
Sucesso3966;+258869667041
Sucesso3967;+258866753734
Sucesso3968;+258861436118
Sucesso3969;+258861394303
Sucesso3970;+258861657034
Sucesso3971;+258865628598
Sucesso3972;+258866037640
Sucesso3973;+258864805408
Sucesso3974;+258867949684
Sucesso3975;+258863964772
Sucesso3976;+258868643891
Sucesso3977;+258866948706
Sucesso3978;+258863788977
Sucesso3979;+258864217674
Sucesso3980;+258863644027
Sucesso3981;+258868132275
Sucesso3982;+258866955879
Sucesso3983;+258864819266
Sucesso3984;+258864754503
Sucesso3985;+258869115534
Sucesso3986;+258869965840
Sucesso3987;+258869676376
Sucesso3988;+258861342210
Sucesso3989;+258864830372
Sucesso3990;+258862570598
Sucesso3991;+258862555587
Sucesso3992;+258868566514
Sucesso3993;+258865634967
Sucesso3994;+258861266355
Sucesso3995;+258868262449
Sucesso3996;+258869476075
Sucesso3997;+258868081578
Sucesso3998;+258864969508
Sucesso3999;+258865087462
Sucesso4000;+258861681522
Sucesso4001;+258861848796
Sucesso4002;+258867381624
Sucesso4003;+258865866528
Sucesso4004;+258869971738
Sucesso4005;+258863379439
Sucesso4006;+258866349705
Sucesso4007;+258864888677
Sucesso4008;+258865237015
Sucesso4009;+258869822051
Sucesso4010;+258869947817
Sucesso4011;+258863112397
Sucesso4012;+258861464072
Sucesso4013;+258868133109
Sucesso4014;+258868789662
Sucesso4015;+258869610583
Sucesso4016;+258862896252
Sucesso4017;+258869992337
Sucesso4018;+258867676765
Sucesso4019;+258862059029
Sucesso4020;+258861999769
Sucesso4021;+258863209866
Sucesso4022;+258868364495
Sucesso4023;+258863170301
Sucesso4024;+258867112993
Sucesso4025;+258864739595
Sucesso4026;+258862451178
Sucesso4027;+258865244263
Sucesso4028;+258867687889
Sucesso4029;+258866022827
Sucesso4030;+258868942825
Sucesso4031;+258865652441
Sucesso4032;+258863576224
Sucesso4033;+258868110216
Sucesso4034;+258863603216
Sucesso4035;+258863717757
Sucesso4036;+258866621017
Sucesso4037;+258867389905
Sucesso4038;+258869989451
Sucesso4039;+258866083486
Sucesso4040;+258864314493
Sucesso4041;+258869322645
Sucesso4042;+258869559529
Sucesso4043;+258867561502
Sucesso4044;+258867260279
Sucesso4045;+258863391055
Sucesso4046;+258865466276
Sucesso4047;+258865869418
Sucesso4048;+258864873674
Sucesso4049;+258868797724
Sucesso4050;+258867168810
Sucesso4051;+258867051405
Sucesso4052;+258869661569
Sucesso4053;+258864888555
Sucesso4054;+258869188798
Sucesso4055;+258867370003
Sucesso4056;+258869627857
Sucesso4057;+258869655464
Sucesso4058;+258865122112
Sucesso4059;+258863833211
Sucesso4060;+258861114336
Sucesso4061;+258865615275
Sucesso4062;+258867560637
Sucesso4063;+258865426133
Sucesso4064;+258862865574
Sucesso4065;+258863483870
